source,target
caminante_EC,ecuarauz
AndresPanchi1,elcomerciocom
daalroar,soleangusfr
nankisaant,MariaaRoja9
nankisaant,nankisaant
nankisaant,ecuarauz
CinthyaVaras,Pp_Ocana
CinthyaVaras,MashiRafael
CinthyaVaras,ecuarauz
GiulianaPareja1,mariasolborja
johnvelascof17,Guayaco__2020
Vaalbsss,shesval_
Vaalbsss,valecrst
LuiguiRuRo,EReinosoN
LuiguiRuRo,VotoFamilia
LuiguiRuRo,KinttoLucas
JGonzalezAlvear,ecuarauz
lacaro_garcia1,elcomerciocom
SofiaEspinRC,ecuarauz
SofiaEspinRC,xaguilarv
SofiaEspinRC,juanfervelasco
SofiaEspinRC,AXEA65
SofiaEspinRC,ecuarauz
SofiaEspinRC,marielamona70
SofiaEspinRC,ecuarauz
SofiaEspinRC,MashiRafael
SofiaEspinRC,jpjaramillo25
SofiaEspinRC,ecuarauz
SofiaEspinRC,marcelaholguin
SofiaEspinRC,ecuarauz
joranalsa28,PiT_RiV
laed24,DianaSierra_2
laed24,ecuarauz
laed24,marcelaguinaga
DianaEstrellaB,LoloMino
Ab_JorgeFreire,GiovaAndradeS19
Ab_JorgeFreire,tctelevision
Ab_JorgeFreire,GiovaAndradeS19
Ab_JorgeFreire,cnegobec
AMYVM40,Melicruza
dnaula00,RafaelBSilvaP
franco_villacis,artumoscoso
Cali94CA,IsmaelUlloaEc
LOV1NGTWC,sito_mon
LOV1NGTWC,willowvxnte
_jeampieer,Guayaco__2020
RodrigoCornej11,KinttoLucas
RodrigoCornej11,KinttoLucas
RodrigoCornej11,groninty
RodrigoCornej11,LassoGuillermo
RodrigoCornej11,marielamona70
RodrigoCornej11,ecuarauz
RodrigoCornej11,MashiRafael
RodrigoCornej11,ecuarauz
RodrigoCornej11,KinttoLucas
RodrigoCornej11,alfreserramanci
RodrigoCornej11,marielamona70
RodrigoCornej11,marcelaguinaga
maropatio128,ecuarauz
CarlosSarzosa6,ecuarauz
CarlosSarzosa6,juanfervelasco
CarlosSarzosa6,ecuarauz
CarlosSarzosa6,marcelaguinaga
CarlosSarzosa6,RonnyAleagaS
CarlosSarzosa6,SofiaEspinRC
CarlosSarzosa6,JRCPichincha
xsmosquera97,fperaltagye
Jmgp1976,jorgejack22
_milenasalazar,Guayaco__2020
jimmy_socola,SalimZaidan
DanielaHolguinW,soleangusfr
aleharedbee,Guayaco__2020
aleharedbee,Belliiisima89
JorgeMiles96,Guayaco__2020
JorgeMiles96,ElSabiolecente
evelmer,ecuarauz
evelmer,ecuarauz
BancaCerrada,PoderCiuEC
StephannieKaren,Belliiisima89
LascanoYl,EReinosoN
LascanoYl,VotoFamilia
LascanoYl,christianzr
LascanoYl,ecuarauz
VeroSaeterosP,domerodriguez
furiousdancing,Guayaco__2020
Christian_JB1,JM_Yturralde
Christian_JB1,Gabrielafaaf
Victor_55508,WilsonMerinoR
Victor_55508,EReinosoN
TonyP_07,mariapaularomo
TonyP_07,mariapaularomo
bvonbuchwald,ElSabiolecente
bvonbuchwald,ecuarauz
bvonbuchwald,MashiRafael
bvonbuchwald,ecuarauz
bvonbuchwald,cnegobec
bvonbuchwald,cnegobec
diegomoralesa,yakuperezg
diegomoralesa,yakuperezg
gabonarvaez,alferdez
gabonarvaez,ecuarauz
gabonarvaez,ecuarauz
gabonarvaez,Belliiisima89
gabonarvaez,juanfervelasco
gabonarvaez,CalvasLaurents
gabonarvaez,alferdez
gabonarvaez,ecuarauz
gabonarvaez,gabita
fergu_1981,literatango
armasluis01,ecuarauz
armasluis01,PaulCarrascoC
jv_andrew,Belliiisima89
jv_andrew,lacata1999
danielmerlo14,DeliaCasas9
danielmerlo14,magrazziaacosta
ParragaRob94,Belliiisima89
andreaquitov,Guayaco__2020
MarioloOrtegaL,alba_reinoso
Thrycius,FannyZamudio1
CarlosZ71322783,ariannatancam
Lonely_UIO,MetroEcuador
Lonely_UIO,mariasolborja
EReinosoN,EReinosoN
EReinosoN,VotoFamilia
EReinosoN,VotoFamilia
EReinosoN,mrjohnkeating
EReinosoN,EReinosoN
EReinosoN,EReinosoN
EReinosoN,EReinosoN
EReinosoN,EReinosoN
GenesisVera1,ecuarauz
Clauvar16,ecuarauz
Clauvar16,RCMEsmeraldas
ena_zambrano,La_chica_velcro
viancafran,Flureon
viancafran,FutuTXK
bryanBj_23,Guayaco__2020
DeivAndresCr,soicalapalimac
DeivAndresCr,ecuarauz
EleanaRomero,MaurenyR
EleanaRomero,ecuarauz
EleanaRomero,XavierJurado82
FAPS_ECUADOR,EmilyVeraA_
FAPS_ECUADOR,MashiRafael
Gula_again,joros83
Gula_again,iExplorerEc
robert_feijoo,VirusTota
robert_feijoo,angelargocom
robert_feijoo,ecuarauz
robert_feijoo,Monchiito_
robert_feijoo,TheNowhereGirl_
robert_feijoo,el_telegrafo
robert_feijoo,mariemolia
robert_feijoo,dieguitocazar
MishePardo,avefalconi
mabel_dilcia,95_edu_
setma2000,famunozmino
mevelez01,pearias1
Gioxzis,Monchiito_
mariajoserods,pameaguirre1
mariajoserods,ecuarauz
mariajoserods,marcelaguinaga
MariaLuisaCMBR,soleangusfr
MariaLuisaCMBR,jpjaramillo25
MariaLuisaCMBR,LassoGuillermo
Valenavarretem,mariasolborja
Valenavarretem,_jsac
MAJVEV,TheNowhereGirl_
MAJVEV,EcuavisaInforma
MAJVEV,mariodaviddx
MAJVEV,cnegobec
MAJVEV,KarlaIvanovia
MAJVEV,mtjj_thorn
MAJVEV,Don_Muchin
JaimeEduardoSa6,mariasolborja
593jsantana,cnegobec
RevistaMarkka,EReinosoN
RevistaMarkka,VotoFamilia
RevistaMarkka,EReinosoN
RevistaMarkka,ajungbluth
RevistaMarkka,VotoFamilia
RevistaMarkka,EReinosoN
RevistaMarkka,EReinosoN
RevistaMarkka,EReinosoN
RevistaMarkka,EReinosoN
JohannaFlakis,ecuarauz
chris_cszt,pametroya
Maria_gzlzz,el_telegrafo
Maria_gzlzz,yakuperezg
Maria_gzlzz,ecuarauz
Maria_gzlzz,EcuavisaInforma
MaurenyR,ecuarauz
wilson_p22,yakuperezg
danielelias2009,Guayaco__2020
alemongo28,pameaguirre1
alemongo28,ecuarauz
alemongo28,solbuendia
alemongo28,ecuarauz
alemongo28,marcelaguinaga
danielaburgosu,cesarp92_
KevinHaro22,Leo37gC
rml_romel,MashiRafael
rml_romel,MashiRafael
MariaJo6Ra,EcuavisaInforma
rogeeeeravila,mariemolia
DanielaMireya16,Guayaco__2020
anonimopeligros,isidroromero_c
anonimopeligros,isidroromero_c
AndresAPF,joros83
AndresAPF,GKecuador
DiegoHolly,LoloMino
JaraAntonny,DRM1604
Santiag61493951,ScarlettTamayo2
Santiag61493951,ScarlettTamayo2
tanatosharo87,Belliiisima89
Franciscaartea4,artumoscoso
Guautastico,Guautastico
Fernando1159,NoMasTernurita
Fernando1159,ecuarauz
Fernando1159,Belliiisima89
Fernando1159,NoMasTernurita
Fernando1159,ArgudoVelez
Fernando1159,R_Passailaigue
Fernando1159,UdeGuayaquil
Benjalvarado94,EReinosoN
estebansuarezv,ecuarauz
estebansuarezv,MashiRafael
leonardordonez1,EReinosoN
leonardordonez1,VotoFamilia
OnlyBonex,andreitai
tyrone_romero,elcomerciocom
salomehenderson,Guayaco__2020
Joeramc19,ecuarauz
LizzyBor9,IESSec
pauNADesign,DesafioDerechos
JovenesZA,talin93
mariocontero91,TheNowhereGirl_
mariocontero91,Belliiisima89
Cesarito_PV,ecuarauz
AlbertoAcostaE,AlbertoAcostaE
AlbertoAcostaE,MashiRafael
AlbertoAcostaE,AlbertoAcostaE
AlbertoAcostaE,MashiRafael
AlbertoAcostaE,JohnCajasGuijar
xisachkj1310,sito_mon
gabisitapc,pametroya
gabisitapc,willowvxnte
gabisitapc,Samlvrado
JosPerecito,elcomerciocom
chrisvalpf,mariasolborja
Pedro19541,pedrocornejo8
Pedro19541,AXEA65
Pedro19541,ecuarauz
JavierCof,IsmaelUlloaEc
JavierCof,DianaSierra_2
JavierCof,ecuarauz
JavierCof,juanfervelasco
jonfrancisco88,tomasrodri
jonfrancisco88,yakuperezg
AnaBust04852462,xaguilarv
AnaBust04852462,GuillermoCeli
JhosethJoao,Chrislandteran
JhosethJoao,MemeBipoIar
JhosethJoao,chipilaso93
valery_138,willowvxnte
valery_138,NicoleChasin
xndrest,mariemolia
carandres1109,mariasolborja
GrandaDaniela,Napaly12
GrandaDaniela,valecrst
GrandaDaniela,Belliiisima89
GrandaDaniela,Guayaco__2020
ChampsDonoso,groninty
ChampsDonoso,LassoGuillermo
patitocadena,ClaudiaRoura
patitocadena,dieguitocazar
DommCCx,RafaelBSilvaP
mono_delgado,Belliiisima89
JulioMo13206026,NoMasTernurita
JulioMo13206026,ecuarauz
JulioMo13206026,NoMasTernurita
kaballerokito,NoMasTernurita
kaballerokito,ecuarauz
kaballerokito,christianzr
kaballerokito,ecuarauz
artonelic0,Guayaco__2020
artonelic0,Belliiisima89
kleboacademico,luisantonio_r
VictBat,EcuavisaInforma
conlaverdad_74,ecuarauz
JanerSaul,PobreJacobito
malawano,ecuarauz
mnoemi57,AlejoR1537
LorenaR06913941,DesafioDerechos
jc2782,GuillermoCeli
leninmarcelo1,Monchiito_
luisfersmart,mariasolborja
anniedyanne64,SuperSamm777
anniedyanne64,avilanieto
alefierro_87,ecuarauz
kozuki588oden,groninty
kozuki588oden,LassoGuillermo
BryanZavala_,PaolitaCG
BryanZavala_,_jsac
josxavi,marcelaguinaga
josxavi,ecuarauz
cahuenas,cnegobec
AnthonyMacas15,elcomerciocom
AnthonyMacas15,VirusTota
Moonfairy94,Jotaefel
Moonfairy94,artumoscoso
Lora_Tweeter,marcelaguinaga
Lora_Tweeter,ecuarauz
Lorenaalvear9,EstebanOrtizMD
Carito_Tonks,jpcw0802
Carito_Tonks,victoria_carran
Carito_Tonks,TheNowhereGirl_
Carito_Tonks,willowvxnte
Carito_Tonks,ACampanaRemache
Carito_Tonks,mtjj_thorn
FernandoP797,Monchiito_
Dr_Mariano_G,EcuavisaInforma
gorihuela,diegodu93
gorihuela,ecuarauz
gorihuela,La_chica_velcro
MauroSukonota,VLandetta
MauroSukonota,yakuperezg
karenronquillom,Guayaco__2020
ecuador_2018,marcelaguinaga
gusgusenrique,elcomerciocom
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
Andreita10Brito,yakuperezg
josa_20ma,Guayaco__2020
pablopereay,Belliiisima89
miinesita,GuillermoCeli
miinesita,GuillermoCeli
miinesita,verosevillaec
miinesita,GuillermoCeli
miinesita,GuillermoCeli
Jonathan_vs_,LassoGuillermo
Jonathan_vs_,yakuperezg
Jonathan_vs_,ecuarauz
Andres_Andrango,maru_rigui16
_scorpiowitch_,La_chica_velcro
danq_g,IsmaelUlloaEc
danq_g,Belliiisima89
MaritzaVallejop,mariasolborja
sinsteden593,IsmaelUlloaEc
prisci_carito,YuliCorreaP
prisci_carito,Expresoec
romercar306,vilmavargasva
romercar306,amandaasubiar
romercar306,MaiadelC
romercar306,MaiadelC
romercar306,DamarisIntriago
P_ablo_Ort,ecuarauz
P_ablo_Ort,XavierJurado82
valeriaroserot,PaolitaCG
valeriaroserot,pametroya
valeriaroserot,_jsac
valeriaroserot,Jotaefel
valeriaroserot,Guayaco__2020
VamosUIO,WilsonMerinoR
rominaillescasr,Guayaco__2020
rominaillescasr,EcuavisaInforma
MAPM74,JuanOrellana99
MAPM74,mariasolborja
DanielBravoB,isidroromero_c
DR_MPatric,el_telegrafo
DR_MPatric,juanfervelasco
DR_MPatric,ecuarauz
DR_MPatric,EcuavisaInforma
DR_MPatric,el_telegrafo
DR_MPatric,yakuperezg
DR_MPatric,ecuarauz
ambrialba6974,solbuendia
ambrialba6974,ecuarauz
ambrialba6974,ecuarauz
ambrialba6974,atukawki
ambrialba6974,ecuarauz
UnCorreistaMas,caminante_EC
UnCorreistaMas,zeta_miguel
UnCorreistaMas,ecuarauz
UnCorreistaMas,marcelaguinaga
UnCorreistaMas,GabrielaEsPais
UnCorreistaMas,ecuarauz
UnCorreistaMas,MaiadelC
UnCorreistaMas,jpjaramillo25
UnCorreistaMas,LassoGuillermo
UnCorreistaMas,mariemolia
UnCorreistaMas,LuisaMaldonadoM
UnCorreistaMas,AXEA65
UnCorreistaMas,ecuarauz
UnCorreistaMas,ecuarauz
UnCorreistaMas,mabsegovia
UnCorreistaMas,ecuarauz
UnCorreistaMas,NuriaButina
UnCorreistaMas,ecuarauz
UnCorreistaMas,MaiadelC
UnCorreistaMas,marcelaholguin
UnCorreistaMas,ecuarauz
UnCorreistaMas,maxlascano
UnCorreistaMas,CivilSiempre
UnCorreistaMas,RonSangines
UnCorreistaMas,jpjaramillo25
UnCorreistaMas,LassoGuillermo
UnCorreistaMas,mateoizquierd0
UnCorreistaMas,mrjohnkeating
UnCorreistaMas,KinttoLucas
UnCorreistaMas,mrjohnkeating
UnCorreistaMas,marielamona70
UnCorreistaMas,ecuarauz
UnCorreistaMas,MashiRafael
UnCorreistaMas,ecuarauz
UnCorreistaMas,JCPC_89
UnCorreistaMas,ecuarauz
dennisnovoa,LuisaMaldonadoM
crjohm,GabrielaEsPais
crjohm,ecuarauz
gregoryldup,GuillermoCeli
chabycake,dieguitocazar
chabycake,Guayaco__2020
rrios_ruben,Jessy49867853
elvin_calcano24,CronopioDavid
herreranine9,2lilannn
Lissethparrenoc,EReinosoN
MacheMoreno,dieguitocazar
Diego89479222,joros83
Diego89479222,Belliiisima89
soxo_luiggi,mariasolborja
isalvadormont,asdp250
isalvadormont,asdp250
NANOLEOZ,mariasolborja
NANOLEOZ,dieguitocazar
roycete,ecuarauz
Gabbs_oct,DesafioDerechos
Gabbs_oct,groninty
Gabbs_oct,LassoGuillermo
LyMalan,LoloMino
LyMalan,LoloMino
LyMalan,MariaBelenArro1
LyMalan,isidroromero_c
LyMalan,mrjohnkeating
LyMalan,mariasolborja
revolucionciu13,IsmaelUlloaEc
revolucionciu13,solbuendia
revolucionciu13,ecuarauz
revolucionciu13,RCMEsmeraldas
revolucionciu13,marcelaguinaga
claudfuent,EcuavisaInforma
AndreaVillamil9,Jotaefel
AndreaVillamil9,andreamazzinig
geomy_l,mariasolborja
kalz2011alejo,ecuarauz
Juan21266859,willowvxnte
Juan21266859,Guayaco__2020
guaf_clinica,LaPosta_Ecu
diegodu93,ecuarauz
manfredtv,lemark_junior
manfredtv,ecuarauz
ElOsoBSC,mariasolborja
ElOsoBSC,isidroromero_c
ElOsoBSC,mariasolborja
ElOsoBSC,mariasolborja
ElOsoBSC,iandrade82
ElOsoBSC,isidroromero_c
ElOsoBSC,dayannamonroy
ElOsoBSC,mariasolborja
ElOsoBSC,isidroromero_c
domenicaflores5,Jotaefel
aShiningRainbow,hxrryllway
MaiguaPilar,La_chica_velcro
DanniLeonV,La_chica_velcro
DanniLeonV,Belliiisima89
el_JAMC,jaris92
victoria_carran,_AstridCabrera_
victoria_carran,mariaantonia888
BYRONBOUNCE,MaJosefaCoronel
JuanPablo_Farez,Soy_Revolucion5
Jonathan_lt97,Guayaco__2020
Jonathan_lt97,Monchiito_
GaloSanchez1,GabrielaEsPais
GaloSanchez1,AXEA65
GaloSanchez1,ecuarauz
GaloSanchez1,ecuarauz
GaloSanchez1,ecuarauz
Ivannaamoray,DesafioDerechos
DanielO52885448,ecuarauz
GustavoCV96,ecuarauz
jonbarce_19,La_chica_velcro
AndresStalinC,AlbertoAcostaE
AndresStalinC,MashiRafael
AndresStalinC,Andres_Macias56
AndresStalinC,CompromisoRC
AndresStalinC,juanfervelasco
AndresStalinC,ecuarauz
AndresStalinC,Chulla515
AndresStalinC,EcuadorVideo1
AndresStalinC,marquinhoa
AndresStalinC,ecuarauz
AndresStalinC,aljoanm_
MenaArias1,DesafioDerechos
KevCastroG,amandaasubiar
DianaMedzz,mrjohnkeating
AldovAlvarado,La_chica_velcro
AldovAlvarado,Belliiisima89
AldovAlvarado,mariasolborja
AldovAlvarado,elicity_ec
AldovAlvarado,Belliiisima89
ohmyackerman,Monchiito_
ohmyackerman,willowvxnte
gpintova,elferlopezaires
gpintova,KinttoLucas
gpintova,XavierJurado11
gpintova,LeoStagg
Edison79834999,yakuperezg
Edison79834999,yakuperezg
jamocald,ChavitaLadel8
jamocald,NoMasTernurita
jamocald,dieguitocazar
jamocald,elcomerciocom
jamocald,RositaM79804608
jamocald,MashiRafael
jamocald,Landettapaola
jamocald,jodfxi
jamocald,jamocald
jamocald,MashiRafael
leojnb,AXEA65
leojnb,ecuarauz
leojnb,ecuarauz
MarcoCuencano,IsmaelUlloaEc
jff1943,AndresVergara
boscoalejandro,gabypino98
boscoalejandro,ecuarauz
Marlito95,ElDramas5
Marlito95,ecuarauz
KzCesar,mariasolborja
KzCesar,Guautastico
danimantilla23,WilsonMerinoR
BKR_Fortred,LordFrankDark
cesarcorrea_ec,IsmaelUlloaEc
Sebastianfv16,EcuavisaInforma
Sebastianfv16,Guautastico
gonguzavaleta,VirusTota
xavier_castro11,AlbertoAcostaE
xavier_castro11,pametroya
xavier_castro11,mariasolborja
xavier_castro11,DebateBSC
xavier_castro11,TheNowhereGirl_
xavier_castro11,EstebanNoboaC
xavier_castro11,chicacortazar
xavier_castro11,CarlosGalvez21
jfsy35,ecuarauz
jfsy35,ecuarauz
AlexandraMalo,cuentaloquelees
AlexandraMalo,edithiturralde
ponssjoseluis,Belliiisima89
Vale_Argu,mariasolborja
Vale_Argu,vlsaaaa
danielacp99,ariannatancam
belenmedinaal,iExplorerEc
ASalazar_90,La_chica_velcro
BLADIMIRRSI,mariasolborja
karlaalcivar,pametroya
gloriamariak,IESSec
gloriamariak,ecuarauz
gloriamariak,ecuarauz
flavio33881910,yakuperezg
isxavier,valladaresalexf
Micamoscosom,veronicaneirar
MaRyDeLcIs8,P4trocks
MaRyDeLcIs8,artumoscoso
MaRyDeLcIs8,Monchiito_
MaRyDeLcIs8,P4trocks
MaRyDeLcIs8,P4trocks
MaRyDeLcIs8,P4trocks
MaRyDeLcIs8,CalvasLaurents
IrisMayling,Jorgeulloaaa
Hombrenormal4,Monchiito_
lupamancha,ValeriaCoronelV
lupamancha,ecuarauz
malava1002,Belliiisima89
spoderciudadano,ecuarauz
spoderciudadano,ecuarauz
spoderciudadano,ecuarauz
bscjosue90,Belliiisima89
TerryGiovanny,sito_mon
TerryGiovanny,sito_mon
TerryGiovanny,Belliiisima89
CeciliaIC,SDegreace
CeciliaIC,ecuarauz
DayanaraLeonG,Monchiito_
franciscoprof21,ecuarauz
davilezc,EcuavisaInforma
soyeidren,soleangusfr
jopama_ec,ecuarauz
jopama_ec,LandPyramid
jopama_ec,MashiRafael
jopama_ec,ecuarauz
jopama_ec,inxsedd
jopama_ec,Datoworld
jopama_ec,FranYcaza
chicano55,IsmaelUlloaEc
chicano55,sito_mon
chicano55,Belliiisima89
bleins20,avefalconi
jonhalmeidar,pametroya
jonhalmeidar,EstebanOrtizMD
Dani0894araujo,LoloMino
Dani0894araujo,MaJosefaCoronel
andreavilaj,ecuarauz
andreavilaj,RutaKritica
andreavilaj,LassoGuillermo
Jary6277,willowvxnte
dayanarapazmino,veronicaneirar
dayanarapazmino,nquiroz940
dayanarapazmino,nquiroz940
dayanarapazmino,Monchiito_
Adanadhel,ecuarauz
Adanadhel,ecuarauz
peterseven_,pametroya
peterseven_,NandoBastias
josejulian_88,TheNowhereGirl_
Itnas67,ecuarauz
FannyLilyana,malulyoliva
LoreBeniyvas,GuillermoCeli
antoniojoniaux,AlbertoAlexader
dsprocel,CompromisoRC
dsprocel,ecuarauz
dsprocel,sur_gente
dsprocel,ecuarauz
dsprocel,juanfervelasco
dsprocel,eltonyomalo
dsprocel,DiegoBarrazuet1
dsprocel,marcetorrespaz
dsprocel,AP_Kost
dsprocel,Lenin_Iniguez
dsprocel,esantos1957
dsprocel,PameFalconi
dsprocel,mavevise
dsprocel,CrisRoseroR
dsprocel,UNESECUADOR
dsprocel,PameFalconi
hernanrosero1,yakuperezg
Aldo_Davisito,aivanmunoz
ItsAMiauThing_,pametroya
JM_Yturralde,isidroromero_c
lulybeth,lahoraecuador
lulybeth,yakuperezg
LhalaDel,ecuarauz
LhalaDel,UNAM_MX
LhalaDel,ecuarauz
sfcv0598,willowvxnte
CampinaLojana,ecuarauz
CampinaLojana,ecuarauz
CampinaLojana,ecuarauz
Lissbett_,GuillermoCeli
Lissbett_,isidroromero_c
Ktoral,cnegobec
Llynllynela,Belliiisima89
jorgemera25,marcelaguinaga
PaolaHolgun2,_jsac
PaolaHolgun2,valecrst
XaviPrado,XaviPrado
olop19,luisesgo
olop19,juanfervelasco
olop19,ecuarauz
NacionalFese,yakuperezg
NacionalFese,ScarlettTamayo2
jaime_cin,GuillermoCeli
entornoceo,PoderCiuEC
SomosSemillaEc,yakuperezg
SomosSemillaEc,LassoGuillermo
SomosSemillaEc,juanfervelasco
SomosSemillaEc,ecuarauz
raulhmorocho,paulinaaraujog
Mathews54163026,paly_maria
hectorbrio,ecuarauz
majoromero_e16,mariasolborja
jara1997_,Guayaco__2020
nitadp,ma_rous
darojon_,PedritoExtranja
ebejar74,ecuarauz
ebejar74,wilfridolaz
ebejar74,juanfervelasco
ebejar74,ecuarauz
ebejar74,jpjaramillo25
ebejar74,LassoGuillermo
soypamelaG,_jsac
soypamelaG,profeyque
soypamelaG,mariemolia
soypamelaG,dieguitocazar
lejandrium,IsmaelUlloaEc
verobuitron85,WilsonMerinoR
LandPyramid,MashiRafael
LandPyramid,ecuarauz
nosoymariaaa,juanfervelasco
nosoymariaaa,juanfervelasco
Tiago92sebas,Monchiito_
nory73,elcomerciocom
nory73,La_chica_velcro
nory73,GKecuador
ferchoRQ,LoloMino
ferchoRQ,LoloMino
AndreaM497,EcuavisaInforma
kathylleon,CorteIDH
mountainlegends,WilsonMerinoR
fabian_bsc14,Guayaco__2020
KarollayCeballo,ecuarauz
Maryferlc,GuillermoCeli
Maryferlc,GuillermoCeli
Maryferlc,GuillermoCeli
Maryferlc,GuillermoCeli
David_SanchezE,Jotaefel
Enrique50578879,ecuarauz
Enrique50578879,jpjaramillo25
Enrique50578879,ecuarauz
tefa_cabreraC,VirusTota
andreavilesv,juanfervelasco
denisse0209,yakuperezg
alejandranaviaa,titi3825
_JohnRod,juanfervelasco
engorgs,ecuarauz
SimPilot81,dmvega_ec
MaguC2389,Vinito2000
norielbelen,joros83
AlexanderAg_7,isidroromero_c
JAKYRUTHSH,dieguitocazar
Patitopp87,IsmaelUlloaEc
Patitopp87,ecuarauz
Patitopp87,MashiRafael
Patitopp87,ChristianSaaCS
Patitopp87,aljoanm_
Patitopp87,maxlascano
Patitopp87,marcelaguinaga
belenchoflores,Belliiisima89
lideroberto23,Monchiito_
Samlvrado,willowvxnte
Samlvrado,lebana_14
joefaboar,alfreserramanci
joefaboar,FrankSamaniegoM
clavameldiente,vilmavargasva
clavameldiente,cluvidia
clavameldiente,SarahCarolinaF2
27Barcia,cluvidia
adrianaalfaro7,mariasolborja
adrianaalfaro7,GuillermoCeli
adrianaalfaro7,shesval_
adrianaalfaro7,Belliiisima89
adrianaalfaro7,ronaldherrera_
adrianaalfaro7,maxlascano
adrianaalfaro7,aljoanm_
adrianaalfaro7,mariemolia
diapenaherrera,karenmatu
MargaritaGC_Ec,JennyMont3Z
MargaritaGC_Ec,Revolucionspana
MargaritaGC_Ec,GustavoMateusA
MargaritaGC_Ec,esthercuestasan
MargaritaGC_Ec,MargaritaGC_Ec
MargaritaGC_Ec,Kaviedes8
MargaritaGC_Ec,EdgarBaezP
MargaritaGC_Ec,AcunaOliver
MargaritaGC_Ec,CrisRivoluzione
MargaritaGC_Ec,ecuarauz
MargaritaGC_Ec,MRCEuropa
MargaritaGC_Ec,GabrielaEsPais
MargaritaGC_Ec,CompromisoRC
MargaritaGC_Ec,ecuarauz
MargaritaGC_Ec,MashiRafael
wisenature,CEDENMA
cwalter55,malava1002
Caoticvs,juanfervelasco
pgvera_,DebateBSC
mariogomezmg1,mariasolborja
japenaherrera,inxsedd
JennyMont3Z,ColectivoSF5
JennyMont3Z,ecuarauz
JennyMont3Z,juanfervelasco
JennyMont3Z,MashiRafael
JennyMont3Z,rabascallcarlos
JennyMont3Z,FPNEcuador
JennyMont3Z,PichinchaLista1
JennyMont3Z,RevolucionYPueb
JennyMont3Z,UnoConPierina
JennyMont3Z,SomosJUPE
JennyMont3Z,Rc1TuiterosTung
JennyMont3Z,NorteRc
JennyMont3Z,JuanCar75089264
JennyMont3Z,RevolucionGLBTI
JennyMont3Z,ecuarauz
JennyMont3Z,jpjaramillo25
JennyMont3Z,ecuarauz
JennyMont3Z,Revolucionspana
JennyMont3Z,GustavoMateusA
JennyMont3Z,esthercuestasan
JennyMont3Z,MargaritaGC_Ec
JennyMont3Z,Kaviedes8
JennyMont3Z,EdgarBaezP
JennyMont3Z,AcunaOliver
JennyMont3Z,ecuarauz
VivianaTRATOSA,twittendencia
VivianaTRATOSA,LaPosta_Ecu
oscardjb,yakuperezg
oscardjb,yakuperezg
oscardjb,yakuperezg
oscardjb,yakuperezg
NicoleErazo,EReinosoN
ajmolca,joros83
disjuanca,Monchiito_
Yamil_Bsc,DianaMedzz
MarcFalcon_,ecuarauz
SEUNGMIN4L0VE,MiNH0WEB
Eliii_75,ecuarauz
Karli39360040,Karli39360040
CajiaoHenny,CompromisoRC
CajiaoHenny,ecuarauz
V3mave,Guayaco__2020
Mariabelen19961,MaJosefaCoronel
brahamsegarra,GuillermoCeli
patricioorbe,Josernandez1
patricioorbe,GKecuador
ac0823mb,pametroya
ac0823mb,NandoBastias
Marange80616010,pametroya
edieag,IsmaelUlloaEc
jessde_de,omarmaluk
jessde_de,ecuarauz
SanXavier_,mariasolborja
SanXavier_,GKecuador
lizznathyy,Napaly12
Veruskaromano,DesafioDerechos
MiguelMedranda,Belliiisima89
Erikmon96,hisoygeorge
comedia11534252,Guayaco__2020
pachistein,artumoscoso
pachistein,vilmavargasva
byrillon,dieguitocazar
michelledillon7,mariasolborja
germangavilanes,mateo_s_j
jorge_rengel,solbuendia
jorge_rengel,ecuarauz
jorge_rengel,ArauzRabascall
jorge_rengel,ecuarauz
ariigarzon,ariannatancam
DannaGa41,DeliaCasas9
santiago_torre,mariasolborja
DISLEON,ecuarauz
saapvc,Guayaco__2020
saapvc,genesisgoya_
Politik_ec,ecuarauz
guilloblue,jimmy_eea
guilloblue,jimmy_eea
guilloblue,jimmy_eea
guilloblue,CARLOSHIDALGOM1
agtv22,mrjohnkeating
agtv22,marcelaguinaga
agtv22,wilfridolaz
agtv22,amandaasubiar
agtv22,xaguilarv
agtv22,juanfervelasco
agtv22,caminante_EC
agtv22,KinttoLucas
agtv22,DianaSierra_2
agtv22,ecuarauz
agtv22,juanfervelasco
agtv22,LFMolinaO
agtv22,yakuperezg
agtv22,CJudicaturaEc
agtv22,jpjaramillo25
agtv22,ecuarauz
agtv22,groninty
agtv22,LassoGuillermo
agtv22,AXEA65
agtv22,ecuarauz
agtv22,jpjaramillo25
agtv22,ecuarauz
agtv22,jpjaramillo25
agtv22,LassoGuillermo
agtv22,KinttoLucas
agtv22,KinttoLucas
agtv22,LuisaMaldonadoM
agtv22,ecuarauz
pato_caraguay,solbuendia
pato_caraguay,ecuarauz
hamsterksj,vilmavargasva
IsabellMa2,Consuelomiran1
IsabellMa2,ecuarauz
IsabellMa2,YossefMateo
IsabellMa2,ecuarauz
IsabellMa2,DDavidVillamar
IsabellMa2,ecuarauz
1984fabricio,Belliiisima89
12Arielalvarado,marcelaguinaga
12Arielalvarado,jpjaramillo25
